"Channel","Clinic","login_id","login time","logout time","ip","Lat Long"
"Muthoot","ECMT390 CHATRA MML CHATRA","ECMT390","2025-07-21 09:20:37","2025-07-21 09:51:00","117.96.146.75","{""latitude"":""24.2048293"",""longitude"":""84.8823316""}"
"Muthoot","ECMT253 DIDWANA MML NAGOUR","ECMT253","2025-07-21 09:53:46","2025-07-21 10:38:45","223.238.193.146","{""latitude"":""27.3995166"",""longitude"":""74.5675778""}"
"Muthoot","ECMT253 DIDWANA MML NAGOUR","ECMT253","2025-07-21 11:17:32","","223.238.193.146","{""latitude"":""27.3995166"",""longitude"":""74.5675778""}"
"Muthoot","ECMT253 DIDWANA MML NAGOUR","ECMT253","2025-07-21 10:48:19","2025-07-21 11:21:18","223.238.193.146","{""latitude"":""27.3995166"",""longitude"":""74.5675778""}"
"Muthoot","ECMT299 SAMALKHA MML PANIPAT","ECMT_299","2025-07-21 10:47:26","2025-07-21 11:44:24","49.42.75.11","{""latitude"":""29.2421338"",""longitude"":""77.0109498""}"
"Muthoot","ECMT247 KISHANGARH MML AJMER","ECMT247","2025-07-21 10:09:11","2025-07-21 11:33:00","117.207.37.153",""
"Muthoot","ECMT372 Gwalior","ECMT372","2025-07-21 10:58:38","2025-07-21 11:55:47","152.58.58.175",""
"Muthoot","ECMT483 wadakkanchery mml","ECMT483","2025-07-21 11:59:34","","103.166.244.28",""
"Muthoot","ECMT483 wadakkanchery mml","ECMT483","2025-07-21 10:55:12","2025-07-21 11:42:00","103.166.244.28",""
"Muthoot","ECMT483 wadakkanchery mml","ECMT483","2025-07-21 11:15:32","","103.166.244.28",""
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 11:26:25","2025-07-21 11:39:05","103.251.54.193","{""latitude"":""26.6943877"",""longitude"":""84.5750711""}"
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 11:59:42","","103.251.54.193","{""latitude"":""26.6943877"",""longitude"":""84.5750711""}"
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 11:39:46","2025-07-21 11:59:00","103.251.54.193","{""latitude"":""26.6943877"",""longitude"":""84.5750711""}"
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 11:59:04","2025-07-21 11:59:42","103.251.54.193","{""latitude"":""26.6943877"",""longitude"":""84.5750711""}"
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 10:47:23","2025-07-21 11:26:11","103.251.54.193","{""latitude"":""26.6943877"",""longitude"":""84.5750711""}"
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 10:42:08","2025-07-21 10:42:19","103.251.54.193","{""latitude"":""26.6943877"",""longitude"":""84.5750711""}"
"Muthoot","ECMT506 JAGDISHPUR MML","ECMT506","2025-07-21 09:33:10","2025-07-21 09:34:42","117.96.19.54","{""latitude"":""26.6762151"",""longitude"":""84.610462""}"
"Muthoot","ECMT546 MARTHANDAM MML","ECMT546","2025-07-21 10:40:47","2025-07-21 11:52:21","110.224.92.203",""
"Muthoot","ECMT546 MARTHANDAM MML","ECMT546","2025-07-21 09:26:20","2025-07-21 09:56:22","110.224.92.203","{""latitude"":""8.3477706"",""longitude"":""77.2582958""}"
"Muthoot","ECMT548 azhagiyapandipuram MML","ECMT548","2025-07-21 10:42:46","2025-07-21 11:17:00","103.98.63.199",""
"Muthoot","ECMT520 TAMLUK MML","ECMT520","2025-07-21 09:31:20","2025-07-21 10:04:00","27.60.189.144","{""latitude"":""22.2769843"",""longitude"":""87.9262728""}"
"Muthoot","ECMT520 TAMLUK MML","ECMT520","2025-07-21 10:06:27","","27.60.189.144","{""latitude"":""22.2769823"",""longitude"":""87.9262736""}"
"Muthoot","ECMT528 CHAKDAHA MML","ECMT528","2025-07-21 10:50:20","2025-07-21 11:50:50","103.242.198.232",""
"Muthoot","ECMT528 CHAKDAHA MML","ECMT528","2025-07-21 11:43:42","","103.242.198.232",""
"Muthoot","ECMT543 ollur mml","ECMT543","2025-07-21 10:13:28","2025-07-21 10:13:58","106.221.225.109","{""latitude"":""10.439101"",""longitude"":""76.2182442""}"
"Muthoot","ECMT543 ollur mml","ECMT543","2025-07-21 10:54:52","2025-07-21 10:55:29","106.221.233.146","{""latitude"":""10.439108"",""longitude"":""76.2182494""}"
"Muthoot","ECMT543 ollur mml","ECMT543","2025-07-21 10:38:02","2025-07-21 11:09:00","106.221.238.146","{""latitude"":""10.4391104"",""longitude"":""76.2182491""}"
"Muthoot","ECMT543 ollur mml","ECMT543","2025-07-21 11:00:53","","106.221.234.146","{""latitude"":""10.4391018"",""longitude"":""76.2182482""}"
"Muthoot","ECMT543 ollur mml","ECMT543","2025-07-21 10:30:56","2025-07-21 11:03:00","106.221.239.146","{""latitude"":""10.4391106"",""longitude"":""76.2182491""}"
"Muthoot","ECMT505 NARAYANPUR MML","ECMT505 NARAYANPUR MML","2025-07-21 11:29:20","","223.190.151.153","{""latitude"":""25.4024754"",""longitude"":""86.8629108""}"
"Muthoot","ECMT505 NARAYANPUR MML","ECMT505 NARAYANPUR MML","2025-07-21 10:33:26","2025-07-21 11:29:13","223.190.151.153","{""latitude"":""25.4024754"",""longitude"":""86.8629108""}"
"Muthoot","ECMT535 DHULIYAN MML","ECMT535","2025-07-21 11:30:01","","223.176.33.19",""
"Muthoot","ECMT535 DHULIYAN MML","ECMT535","2025-07-21 10:22:55","","103.168.94.47","{""latitude"":""24.6584285"",""longitude"":""87.9513936""}"
"Muthoot","ECMT535 DHULIYAN MML","ECMT535","2025-07-21 11:19:13","2025-07-21 11:50:00","223.176.33.19",""
"Muthoot","ECMT555 AMI NAGAR MML","ECMT555","2025-07-21 11:54:22","","106.223.181.81",""
"Muthoot","ECMT509 RAMPURHAT MML","ECMT509","2025-07-21 09:53:20","2025-07-21 10:24:29","152.56.137.32",""
"Muthoot","ECMT560 HASANPUR MML","ECMT560","2025-07-21 11:11:13","","49.36.220.51","{""latitude"":""28.7294207"",""longitude"":""78.2867589""}"
"Muthoot","ECMT560 HASANPUR MML","ECMT560","2025-07-21 11:59:49","","49.36.220.51","{""latitude"":""28.7294279"",""longitude"":""78.2867585""}"
"Muthoot","ECMT560 HASANPUR MML","ECMT560","2025-07-21 09:13:18","2025-07-21 09:43:22","49.36.220.51","{""latitude"":""28.7294328"",""longitude"":""78.2867532""}"
"Muthoot","ECMT560 HASANPUR MML","ECMT560","2025-07-21 09:37:16","2025-07-21 10:07:29","49.36.220.51",""
"Muthoot","ECMT560 HASANPUR MML","ECMT560","2025-07-21 10:43:30","2025-07-21 11:37:42","49.36.220.51","{""latitude"":""28.7294279"",""longitude"":""78.2867585""}"
"Muthoot","ECMT560 HASANPUR MML","ECMT560","2025-07-21 10:15:27","2025-07-21 11:11:00","49.36.220.51",""
"Muthoot","ECMT552 PAHASHU MML","ECMT552","2025-07-21 11:33:03","","157.49.70.246","{""latitude"":""28.1399162"",""longitude"":""78.0685807""}"
"Muthoot","ECMT552 PAHASHU MML","ECMT552","2025-07-21 09:25:58","2025-07-21 10:08:00","157.49.80.4","{""latitude"":""28.1399162"",""longitude"":""78.0685807""}"
"Muthoot","ECMT552 PAHASHU MML","ECMT552","2025-07-21 08:55:27","2025-07-21 09:26:00","157.49.70.246","{""latitude"":""28.1399162"",""longitude"":""78.0685807""}"
"Muthoot","ECMT544 UNNAO MML","ECMT544 ","2025-07-21 11:55:14","2025-07-21 11:55:47","49.43.115.130","{""latitude"":""26.5542158"",""longitude"":""80.5066192""}"
"Muthoot","ECMT544 UNNAO MML","ECMT544 ","2025-07-21 11:57:10","","49.43.115.130","{""latitude"":""26.5542164"",""longitude"":""80.5066218""}"
"Muthoot","ECMT544 UNNAO MML","ECMT544 ","2025-07-21 10:37:23","2025-07-21 11:44:00","49.43.115.130","{""latitude"":""26.5542129"",""longitude"":""80.5066194""}"
"Muthoot","ECMT544 UNNAO MML","ECMT544 ","2025-07-21 09:32:03","2025-07-21 10:02:24","49.43.115.130","{""latitude"":""26.5541683"",""longitude"":""80.5067733""}"
"Muthoot","ECMT544 UNNAO MML","ECMT544 ","2025-07-21 10:25:16","2025-07-21 10:55:22","49.43.115.130","{""latitude"":""26.5542129"",""longitude"":""80.5066194""}"
"Muthoot","ECMT537 SAGARDIGHI MML ","ECMT537","2025-07-21 11:54:38","","139.5.230.73","{""latitude"":""24.2894868"",""longitude"":""88.0857574""}"
"Muthoot","ECMT537 SAGARDIGHI MML ","ECMT537","2025-07-21 09:05:45","2025-07-21 09:35:59","139.5.230.73","{""latitude"":""24.2894741"",""longitude"":""88.0857748""}"
"Muthoot","ECMT537 SAGARDIGHI MML ","ECMT537","2025-07-21 09:52:54","2025-07-21 11:41:30","139.5.230.73","{""latitude"":""24.2894868"",""longitude"":""88.0857574""}"
"Muthoot","ECMT575 ANAND ANAGAR  MML NANDED","ECMT575","2025-07-21 09:36:13","2025-07-21 10:04:56","106.193.239.192",""
"Muthoot","ECMT575 ANAND ANAGAR  MML NANDED","ECMT575","2025-07-21 10:40:20","2025-07-21 10:43:06","106.213.87.242","{""latitude"":""20.566968"",""longitude"":""74.5290332""}"
"Muthoot","ECMT575 ANAND ANAGAR  MML NANDED","ECMT575","2025-07-21 10:05:27","","223.185.39.196",""
"Muthoot","ECMT540 LALGOLA MML","ECMT0540","2025-07-21 09:57:45","2025-07-21 10:42:00","116.206.221.204","{""latitude"":""24.4143187"",""longitude"":""88.2511093""}"
"Muthoot","ECMT540 LALGOLA MML","ECMT0540","2025-07-21 09:02:03","2025-07-21 09:33:00","106.196.0.228","{""latitude"":""24.4212133"",""longitude"":""88.2517461""}"
"Muthoot","ECMT540 LALGOLA MML","ECMT0540","2025-07-21 11:18:36","","116.206.221.204","{""latitude"":""24.4143042"",""longitude"":""88.2511129""}"
"Muthoot","ECMT540 LALGOLA MML","ECMT0540","2025-07-21 10:44:16","2025-07-21 11:20:15","116.206.221.204","{""latitude"":""24.4143042"",""longitude"":""88.2511129""}"
"Muthoot","ECMT554 Dhorala Meerut MML","ECMT554","2025-07-21 11:33:01","","223.228.91.11",""
"Muthoot","ECMT568 SAHJANWA MML","ECMT568","2025-07-21 11:05:57","","106.208.153.111",""
"Muthoot","ECMT565 PAKBARA MML","ECMT565 ","2025-07-21 10:17:27","2025-07-21 10:48:00","103.217.79.254","{""latitude"":""28.8201784"",""longitude"":""78.6676658""}"
"Muthoot","ECMT565 PAKBARA MML","ECMT565 ","2025-07-21 08:59:52","2025-07-21 09:30:00","117.99.13.120","{""latitude"":""28.8239149"",""longitude"":""78.675513""}"
"Muthoot","ECMT514 CHANCHALL MML","ECMT514","2025-07-21 11:42:42","","223.233.48.17",""
"Muthoot","ECMT563 Bilari MML","ECMT563","2025-07-21 09:13:19","2025-07-21 09:43:26","152.59.86.240",""
"Muthoot","ECMT563 Bilari MML","ECMT563","2025-07-21 11:08:59","","157.49.180.233","{""latitude"":""28.6256217"",""longitude"":""78.79819""}"
"Muthoot","ECMT563 Bilari MML","ECMT563","2025-07-21 10:20:43","2025-07-21 10:30:41","157.49.180.233","{""latitude"":""28.625621"",""longitude"":""78.7981787""}"
"Muthoot","ECMT597 GANDHINAGAR MML","ECMT597","2025-07-21 09:51:20","2025-07-21 09:54:39","106.213.180.71","{""latitude"":""23.4613479"",""longitude"":""72.7193857""}"
"Muthoot","ECMT597 GANDHINAGAR MML","ECMT597","2025-07-21 10:00:08","2025-07-21 10:40:52","106.213.180.71","{""latitude"":""23.4613368"",""longitude"":""72.7193661""}"
"Muthoot","ECMT592 RAJGANJ MML","ECMT592","2025-07-21 11:57:10","","117.96.150.1","{""latitude"":""23.8740244"",""longitude"":""86.3312802""}"
"Muthoot","ECMT602 BAHERI MML ","ECMT602","2025-07-21 10:56:53","","103.24.87.148",""
"Muthoot","ECMT602 BAHERI MML ","ECMT602","2025-07-21 10:11:36","2025-07-21 10:42:00","103.24.87.148",""
"Muthoot","ECMT602 BAHERI MML ","ECMT602","2025-07-21 08:55:58","2025-07-21 09:26:00","103.24.87.148",""
"Muthoot","ECMT600 BARAUT MML","ECMT600 ","2025-07-21 08:59:02","2025-07-21 08:59:25","223.188.230.23",""
"Muthoot","ECMT600 BARAUT MML","ECMT600 ","2025-07-21 08:59:42","2025-07-21 09:30:00","223.188.230.23",""
"Muthoot","ECMT601 KHEKRA MML","ECMT601","2025-07-21 10:17:22","2025-07-21 11:14:00","223.228.91.125","{""latitude"":""29.2232859"",""longitude"":""77.5868363""}"
"Muthoot","ECMT601 KHEKRA MML","ECMT601","2025-07-21 08:20:41","2025-07-21 08:50:44","223.184.185.71",""
"Muthoot","ECMT595 NANAUTA MML ","ECMT595","2025-07-21 10:36:05","","103.251.52.222","{""latitude"":""29.7144579"",""longitude"":""77.4261588""}"
"Muthoot","ECMT595 NANAUTA MML ","ECMT595","2025-07-21 08:59:14","2025-07-21 09:29:33","106.211.62.64","{""latitude"":""29.5947267"",""longitude"":""77.4767883""}"
"Muthoot","ECMT610 JAMUI MML","ECMT610","2025-07-21 09:53:53","2025-07-21 11:37:00","49.47.128.72","{""latitude"":""24.9476488"",""longitude"":""86.2323833""}"
"Muthoot","ECMT612","ECMT612","2025-07-21 09:55:50","2025-07-21 10:26:00","117.96.144.18","{""latitude"":""26.3244684"",""longitude"":""86.0664594""}"
"Muthoot","ECMT612","ECMT612","2025-07-21 11:23:16","","117.96.149.206","{""latitude"":""26.3244558"",""longitude"":""86.0664659""}"
"Muthoot","ECMT612","ECMT612","2025-07-21 09:50:55","2025-07-21 09:56:03","152.58.134.10","{""latitude"":""26.3244837"",""longitude"":""86.0664606""}"
"Muthoot","ECMT612","ECMT612","2025-07-21 10:57:42","2025-07-21 11:28:00","117.96.23.18","{""latitude"":""26.3244808"",""longitude"":""86.0664634""}"
"Muthoot","ECMT617","ECMT617","2025-07-21 11:25:31","","106.208.153.179",""
"Muthoot","ECMT617","ECMT617","2025-07-21 10:19:45","2025-07-21 10:50:00","106.208.144.112",""
"Muthoot","ECMT617","ECMT617","2025-07-21 10:20:38","2025-07-21 11:16:08","106.208.144.112",""
"Muthoot","ECMT632 BIHARIGANJ MML","ECMT632","2025-07-21 11:39:22","2025-07-21 11:42:08","152.56.146.175",""
"Muthoot","ECMT632 BIHARIGANJ MML","ECMT632","2025-07-21 10:43:48","2025-07-21 11:59:00","117.96.16.235","{""latitude"":""25.7291018"",""longitude"":""86.982671""}"
"Muthoot","ECMT641 BOUNSI MML","ECMT641","2025-07-21 09:44:49","2025-07-21 10:55:58","117.96.149.7","{""latitude"":""24.8023545"",""longitude"":""87.0241341""}"
"Muthoot","ECMT641 BOUNSI MML","ECMT641","2025-07-21 10:56:04","","117.96.149.7","{""latitude"":""24.8021219"",""longitude"":""87.0245504""}"
"Muthoot","ECMT640","ECMT640","2025-07-21 10:52:06","2025-07-21 11:22:14","117.96.150.234","{""latitude"":""24.9566853"",""longitude"":""86.0365066""}"
"Muthoot","ECMT640","ECMT640","2025-07-21 11:03:37","","117.96.150.234","{""latitude"":""24.9566853"",""longitude"":""86.0365066""}"
"Muthoot","ECMT556 GANGA NAGAR MML","ECMT556","2025-07-21 11:26:05","2025-07-21 11:57:00","106.223.180.176",""
"Muthoot","ECMT556 GANGA NAGAR MML","ECMT556","2025-07-21 11:08:49","2025-07-21 11:45:29","106.223.180.176",""
"Muthoot","ECMT556 GANGA NAGAR MML","ECMT556","2025-07-21 11:43:10","","106.223.180.176",""
"Muthoot","ECMT556 GANGA NAGAR MML","ECMT556","2025-07-21 09:45:51","2025-07-21 10:16:00","106.223.180.176",""
"Muthoot","ECMT556 GANGA NAGAR MML","ECMT556","2025-07-21 11:34:30","","106.223.180.176",""
"Muthoot","ECMT625","ECMT625","2025-07-21 10:08:10","2025-07-21 10:38:59","106.208.153.127","{""latitude"":""26.3262901"",""longitude"":""82.9510532""}"
"Muthoot","ECMT634","ECMT634","2025-07-21 10:18:32","2025-07-21 11:31:00","117.96.150.179",""
"Muthoot","ECMT671 Kadavanthra MML","ECMT671","2025-07-21 11:48:55","","106.221.227.192","{""latitude"":""9.9807118"",""longitude"":""76.2835503""}"
"Muthoot","ECMT603 BAREILLY MML","ECMT603","2025-07-21 09:48:57","2025-07-21 10:19:00","49.43.162.5","{""latitude"":""28.3591092"",""longitude"":""79.4165208""}"
"Muthoot","ECMT653 NARNAUND MML","ECMT653","2025-07-21 09:52:53","2025-07-21 10:23:00","113.30.168.164",""
"Muthoot","ECMT653 NARNAUND MML","ECMT653","2025-07-21 10:28:13","","113.30.168.164",""
"Muthoot","ECMT635","ECMT635","2025-07-21 11:24:16","","117.96.144.227","{""latitude"":""25.8871297"",""longitude"":""87.1939058""}"
"Muthoot","ECMT635","ECMT635","2025-07-21 11:03:08","2025-07-21 11:16:42","117.96.17.62",""
"Muthoot","ECMT635","ECMT635","2025-07-21 10:22:48","2025-07-21 10:45:13","117.96.17.62","{""latitude"":""25.8871234"",""longitude"":""87.1938847""}"
"Muthoot","ECMT635","ECMT635","2025-07-21 10:45:21","2025-07-21 11:00:40","117.96.17.62","{""latitude"":""25.8871234"",""longitude"":""87.1938847""}"
"Muthoot","ECMT635","ECMT635","2025-07-21 09:37:01","2025-07-21 10:08:00","117.96.150.62","{""latitude"":""25.8871351"",""longitude"":""87.1938803""}"
"Muthoot","ECMT635","ECMT635","2025-07-21 11:17:21","2025-07-21 11:52:00","117.96.19.62","{""latitude"":""25.8871234"",""longitude"":""87.1938847""}"
"Muthoot","ECMT642 PURUSOTTAMPUR MML","ECMT642","2025-07-21 11:21:28","2025-07-21 11:54:17","223.176.116.182","{""latitude"":""19.5175377"",""longitude"":""84.8935976""}"
"Muthoot","ECMT644 CUTTACK MML","ECMT644","2025-07-21 09:40:29","2025-07-21 10:11:00","139.5.10.100","{""latitude"":""20.4612306"",""longitude"":""85.8864783""}"
"Muthoot","ECMT644 CUTTACK MML","ECMT644","2025-07-21 11:05:56","2025-07-21 11:37:00","139.5.10.100","{""latitude"":""20.4612306"",""longitude"":""85.8864783""}"
"Muthoot","ECMT644 CUTTACK MML","ECMT644","2025-07-21 11:43:22","","139.5.10.100",""
"Muthoot","ECMT679 BUDHANA MML ","ECMT679","2025-07-21 10:48:26","2025-07-21 11:52:12","117.99.31.214","{""latitude"":""29.2843611"",""longitude"":""77.463016""}"
"Muthoot","ECMT679 BUDHANA MML ","ECMT679","2025-07-21 10:36:14","2025-07-21 11:16:30","117.99.31.214","{""latitude"":""29.2843611"",""longitude"":""77.463016""}"
"Muthoot","ECMT679 BUDHANA MML ","ECMT679","2025-07-21 10:03:48","2025-07-21 11:01:00","117.99.31.214","{""latitude"":""29.2843611"",""longitude"":""77.463016""}"
"Muthoot","ECMT679 BUDHANA MML ","ECMT679","2025-07-21 10:31:40","2025-07-21 11:05:00","117.99.31.214","{""latitude"":""29.2843611"",""longitude"":""77.463016""}"
"Muthoot","ECMT647","ECMT647","2025-07-21 10:52:45","","49.37.114.139","{""latitude"":""20.3311852"",""longitude"":""85.8088254""}"
"Muthoot","ECMT651","ECMT651","2025-07-21 10:15:45","2025-07-21 10:58:00","223.176.118.183","{""latitude"":""21.2959398"",""longitude"":""86.691364""}"
"Muthoot","ECMT651","ECMT651","2025-07-21 11:20:23","","117.194.13.2","{""latitude"":""21.2959435"",""longitude"":""86.6913713""}"
"Muthoot","ECMT626","ECMT626","2025-07-21 11:16:11","","117.96.150.36",""
"Muthoot","ECMT681  NANGUNERI MML","ECMT681","2025-07-21 11:15:30","2025-07-21 11:47:00","61.0.98.225","{""latitude"":""8.4902675"",""longitude"":""77.6587537""}"
"Muthoot","ECMT681  NANGUNERI MML","ECMT681","2025-07-21 10:17:30","2025-07-21 11:05:00","61.0.98.225","{""latitude"":""8.4903189"",""longitude"":""77.6587629""}"
"Muthoot","ECMT681  NANGUNERI MML","ECMT681","2025-07-21 09:35:17","2025-07-21 10:05:27","61.0.98.225","{""latitude"":""8.4902873"",""longitude"":""77.6587645""}"
"Muthoot","ECMT659","ECMT659","2025-07-21 09:55:26","","106.196.81.195",""
"Muthoot","ECMT659","ECMT659","2025-07-21 11:42:47","","125.62.126.226",""
"Muthoot","ECMT298","ECMT298","2025-07-21 10:03:23","2025-07-21 11:07:53","152.59.91.130","{""latitude"":""30.1958756"",""longitude"":""76.8040565""}"
"Muthoot","ECMT682 MANSURPUR MML UP WEST","ECMT682","2025-07-21 11:18:46","","157.49.80.131",""
"Muthoot","ECMT656 CHABAL KALAN MML PUNJAB","ECMT656","2025-07-21 10:50:52","2025-07-21 11:24:35","106.196.123.9","{""latitude"":""31.4926575"",""longitude"":""74.7866665""}"
"Muthoot","ECMT629 LABHA MML","ECMT629","2025-07-21 10:28:30","","47.31.69.221","{""latitude"":""25.4387739"",""longitude"":""87.7397415""}"
"Muthoot","ECMT636 GERABARI MML ","ECMT636","2025-07-21 11:42:14","","152.56.146.175",""
"Muthoot","ECMT636 GERABARI MML ","ECMT636","2025-07-21 11:37:37","2025-07-21 11:39:16","152.56.146.175",""
"Muthoot","ecmt683 Sankarapuram","ECMT683","2025-07-21 11:25:25","2025-07-21 11:56:37","103.172.89.162","{""latitude"":""11.8858419"",""longitude"":""78.9169099""}"
"Muthoot","ecmt683 Sankarapuram","ECMT683","2025-07-21 09:57:42","2025-07-21 10:27:46","110.224.84.247",""
"Muthoot","ECMT615 UNNAO PURWA MML","ECMT615","2025-07-21 10:13:46","2025-07-21 10:44:55","152.59.182.102","{""latitude"":""26.4597119"",""longitude"":""80.7672688""}"
"Muthoot","ECMT615 UNNAO PURWA MML","ECMT615","2025-07-21 09:32:27","2025-07-21 10:39:00","152.59.182.102","{""latitude"":""26.4597119"",""longitude"":""80.7672688""}"
"Muthoot","ECMT694 MORNA MML","ECMT694","2025-07-21 10:40:15","","223.188.237.27",""
"Muthoot","ECMT538 ARAMBAGH MML","ECMT538","2025-07-21 11:57:47","2025-07-21 11:58:39","103.249.37.113","{""latitude"":""22.8773206"",""longitude"":""87.7887144""}"
"Muthoot","ECMT538 ARAMBAGH MML","ECMT538","2025-07-21 11:36:30","2025-07-21 11:40:03","103.249.37.113","{""latitude"":""22.8773206"",""longitude"":""87.7887144""}"
"Muthoot","ECMT705 Panoor MML","ECMT705","2025-07-21 10:16:25","2025-07-21 10:47:00","117.254.167.236","{""latitude"":""11.7747532"",""longitude"":""75.5799936""}"
"Muthoot","ECMT705 Panoor MML","ECMT705","2025-07-21 10:50:17","2025-07-21 11:44:00","117.254.167.236","{""latitude"":""11.7747586"",""longitude"":""75.5799769""}"
"Muthoot","ECMT296 SIRSA MML","ECMT296","2025-07-21 10:02:41","2025-07-21 11:10:21","223.187.109.249",""
"Muthoot","ECMT652 SAKHIGOPAL MML","ECMT652","2025-07-21 11:41:11","","223.176.69.33",""
"Muthoot","ECMT649 NIMAPADA MML","ECMT649","2025-07-21 10:42:00","","223.176.115.171","{""latitude"":""20.0664587"",""longitude"":""85.9914588""}"
"Muthoot","ECMT650 PURI MML","ECMT650","2025-07-21 11:20:05","","223.187.201.27","{""latitude"":""19.8120079"",""longitude"":""85.8300743""}"
"Muthoot","ECMT712 KEDILAM MML","ECMT712","2025-07-21 10:05:42","","103.135.46.93",""
"Muthoot","ECMT715","ECMT715","2025-07-21 11:15:46","2025-07-21 11:59:23","223.228.254.34",""
"Muthoot","ECMT695 DHARMABAD MML","ECMT695","2025-07-21 11:57:42","","106.193.171.27","{""latitude"":""18.8909892"",""longitude"":""77.8456768""}"
"Muthoot","ECMT627  KURSAKANTA MML","ECMT627","2025-07-21 09:46:48","2025-07-21 11:00:42","117.96.148.128",""
"Muthoot","ECMT704","ECMT704","2025-07-21 10:28:20","2025-07-21 11:38:00","106.221.55.122",""
"Muthoot","ECMT710 SIKANDRABAD MML","ECMT710","2025-07-21 10:55:57","2025-07-21 11:26:08","152.56.146.175",""
"Muthoot","ECMT710 SIKANDRABAD MML","ECMT710","2025-07-21 09:52:17","2025-07-21 11:02:49","106.211.58.17","{""latitude"":""28.2873944"",""longitude"":""78.0058029""}"
"Muthoot","ECMT710 SIKANDRABAD MML","ECMT710","2025-07-21 11:02:59","","106.211.58.17","{""latitude"":""28.2866431"",""longitude"":""78.0054461""}"
"Muthoot","ECMT498 NIRMALI MML","ECMT498","2025-07-21 10:14:40","","117.96.17.44","{""latitude"":""26.3137405"",""longitude"":""86.5763697""}"
